Date,Open,High,Low,Close,Adj Close,Volume
2024-01-19,469.149994,472.950012,466.299988,471.549988,464.726227,837307
2024-01-23,474.000000,474.100006,456.500000,458.649994,452.012909,327199
2024-01-24,460.799988,467.450012,458.100006,463.700012,456.989838,311606
2024-01-25,463.600006,465.000000,452.200012,455.450012,448.859222,1450606
2024-01-29,456.000000,456.000000,447.850006,450.000000,443.488068,335946
2024-01-30,447.950012,453.649994,437.250000,438.000000,431.661743,2273192
2024-01-31,440.000000,442.600006,438.799988,441.450012,435.061829,318586
2024-02-01,443.299988,447.799988,439.399994,442.850006,436.441559,420292
2024-02-02,444.850006,447.149994,439.450012,440.200012,433.829895,1131263
2024-02-05,443.799988,443.799988,436.549988,438.049988,431.710999,776674
2024-02-06,441.750000,441.750000,429.549988,431.399994,425.157227,1192928
2024-02-07,433.649994,434.850006,431.000000,431.899994,425.649994,807548
2024-02-08,429.450012,429.450012,408.649994,414.450012,414.450012,3125344
2024-02-09,410.350006,424.200012,408.700012,415.600006,415.600006,1343339
2024-02-12,416.049988,417.500000,406.049988,406.850006,406.850006,1133299
2024-02-13,406.850006,410.549988,403.350006,406.600006,406.600006,1228665
2024-02-14,407.149994,412.350006,404.399994,411.600006,411.600006,543399
2024-02-15,413.549988,413.600006,403.149994,404.000000,404.000000,1090574
2024-02-16,405.000000,409.299988,399.500000,404.750000,404.750000,1925291
2024-02-19,405.000000,412.600006,405.000000,409.200012,409.200012,1153216
2024-02-20,411.000000,411.000000,404.299988,406.049988,406.049988,684930
2024-02-21,407.549988,410.049988,401.350006,403.299988,403.299988,571486
2024-02-22,406.700012,415.000000,403.600006,414.299988,414.299988,471638
2024-02-23,416.000000,416.049988,410.549988,411.600006,411.600006,875217
2024-02-26,410.450012,413.000000,407.350006,409.200012,409.200012,916789
2024-02-27,410.000000,412.700012,408.600006,411.149994,411.149994,628224
2024-02-28,411.850006,412.299988,406.950012,408.600006,408.600006,707187
2024-02-29,408.549988,410.899994,404.649994,406.500000,406.500000,753356
2024-03-01,407.049988,413.100006,407.049988,409.500000,409.500000,1032992
2024-03-04,412.200012,412.799988,408.500000,409.100006,409.100006,516518
2024-03-05,409.149994,411.450012,404.000000,406.100006,406.100006,581451
2024-03-06,408.649994,409.950012,400.799988,407.700012,407.700012,428410
2024-03-07,408.000000,415.000000,403.649994,413.350006,413.350006,950495
2024-03-11,416.350006,418.350006,408.500000,409.399994,409.399994,443847
2024-03-12,405.850006,405.899994,399.299988,404.250000,404.250000,2662012
2024-03-13,439.000000,439.000000,421.200012,422.399994,422.399994,440739900
2024-03-14,422.399994,425.549988,418.000000,419.799988,419.799988,720374
2024-03-15,418.850006,428.500000,415.600006,419.549988,419.549988,1973464
2024-03-18,419.350006,420.700012,416.950012,417.399994,417.399994,1021092
2024-03-19,417.600006,419.600006,408.750000,409.500000,409.500000,699406
2024-03-20,409.549988,416.450012,409.549988,415.700012,415.700012,341377
